nomdepto,codigohabilitacion,nombre,nitsnit,direccion,email
Valle del cauca,7600105039,FISIOPELVICA,805010810,AV 4N 24 56,fisiosaluddelnorte2010@gmail.com
Valle del cauca,7600106752,FISIOSALUD TERAPIAS INTEGRADAS S.A.S,900163796,KRA 1 A OESTE No 1-76 EDIFICIO CENTRO ALFEREZ REAL (ANTIGUO HILTON),info@fisiosalud.co
Valle del cauca,7600109899,FISIOSPORTS CENTRO ESPECIALIZADO EN FISIOTERAPIA DEPORTIVA,900796570,Cra 30 # 7 - 22,dfisiosports@gmail.com
Valle del cauca,7600106927,FISIOTERAPIA - CENTRO ESPECIALIZADO E.U.,900115401,CRA 40 5 A 88,fisioes.eu@gmail.com
Valle del cauca,7600109698,FLXSPORT FISIOTERAPIA DEPORTIVA E.U,900761713,AV. ROOSVELT Nº 39-25 LOCAL 110,fisiosporteys@gmail.com
Valle del cauca,7600101073,FRACTURAS DEL OESTE LTDA.,805009731,Avenida 4 Norte #7 N 53 Cons. 501-502-503-504,fracturasdeloeste@hotmail.com / gestionintegralensalud@gmail.com
Valle del cauca,7600103643,FRESENIUS MEDICAL CARE COLOMBIA S.A,830007355,CALLE 5B5 # 38 BIS - 64,administracioncali@fmc.org.com
Valle del cauca,7600106283,FUNDACIÓN DAR AMOR - FUNDAMOR,800181165,PANCE - Sector LA VIGA Calle 19 y 20 con CRA. 148 y 154 - CALI,dir@fundamor.org
Valle del cauca,7600108152,FUNDACION TALLER DEL MAESTRO,805029013,KM 30 BORRERO AYERBE FINCA NUEVA ZELANDIA,fundacioneltallerdelmaestro@hotmail.com
Valle del cauca,7600107902,Fundacion Centro de Renacimiento a la Vida Yolima,900193249,Calle 19N #5A - 67 Versalles,servicioalcliente@fundacionyolima.com; controlycalidad@fundacionyolima.com
Valle del cauca,7600107275,FUNDACION CENTRO TERAPEUTICO IMPRONTA IPS,900076101,KR 27 # 5c -20,impronta2007@hotmail.com
Valle del cauca,7600107653,FUNDACION CENTRO VASCULAR DE OCCIDENTE,900248010,Calle 5B4 # 38 - 54 - Barrio:SAN FERNANDO,vasculardeoccidente@hotmail.com
Valle del cauca,7600102541,FUNDACION CLINICA INFANTIL CLUB NOEL,890399020,CALLE 5 # 22-76,clubnoel@yahoo.com
Valle del cauca,7600103144,FUNDACION DE APOYO A LA SOLIDARIDAD FAS,890329842,CALLE 23AN # 2N-61,fundacion.fas@gmail.com
Valle del cauca,7600105352,Fundacion de Especialistas del Edificio Coomeva Norte IPS,805030585,"Avenida Estacion # 5CN-56 - Of. 201, 202, 901, 903, 1002",funcecoonips@hotmail.com
Valle del cauca,7600105698,Fundaciòn Fondo de Droga para el Cancer FUNCANCER,800006313,Carrera 40 # 5 B 64 Tequendama,finanzas@funcancer.com
Valle del cauca,7600100033,FUNDACION HOSPITALITO INFANTIL NIÑO DIOS,805001267,CL 78A #27B-10,hospitalitocali@gmail.com
Valle del cauca,7600108032,FUNDACION ICOMSALUD IPS,900324452,CARRERA 66B No. 6-59 B/ EL LIMONAR,coordinacionpado@icomsaludips.com
Valle del cauca,7600100915,"FUNDACION IDEAL PARA LA REHABILITACION INTEGRAL ""JULIO H CALONJE""",890308493,CL 50 # 10A-08,direccion@fundacionideal.org.co
Valle del cauca,7600107313,FUNDACION ITALOCOLOMBIANA DEL MONTE TABOR,900168662,Cra 19 No 10-53 Piso 3 Barrio Bretaña,direccionejecutiva@barcohospitalhsr.org
Valle del cauca,7600102480,FUNDACION LIGA COLOMBIANA CONTRA LA EPILEPSIA CAPITULO VALLE HELENA NADER DE ZACCOUR (LICCE),890319230,calle 5 b3 36-36,"contabilidad@epilepsiavalle.com,agathale@yahoo.com"
Valle del cauca,7600108052,Fundacion Medica Darvidas IPS,900397641,CALLE 22 NORTE NO. 2N-29,TATIANA_AGREDOCURE@HOTMAIL.COM
Valle del cauca,7600108983,fundacion Medica fontevita clinica del ser,900583117,calle 5 D No 38a-35 Torre 2 consult. 1106,fundacionfontevita@hotmail.com
Valle del cauca,7600110487,FUNDACIÓN OFTALMOLÓGICA DEL VALLE,900644669,CALLE 9C No. 50 - 25 Piso 4 CS 400 - 406,carlosriverahoyos@gmail.com
Valle del cauca,7600106635,Fundación para el Servicio Integral de Atención Médica - Fundación SIAM,900034438,CARRERA 41 No. 5 B-75,calidad@fundacionsiam.org
Valle del cauca,7600108614,"FUNDACION PARA LA PROMOCION DE LA SALUD Y PREVENCION DE LA ENFERMEDAD RENAL ""PREVRENAL""",805031507,carrera 41 numero 5 B 82,ch.mejia@hotmail.com
Valle del cauca,7600103253,FUNDACION PARA LA SALUD DIVINO SALVADOR PADRE ROBERTO WEBER,805004481,CL 3B No 67 00,ipsdivinosalvadorcali@gmail.com
Valle del cauca,7600105479,FUNDACION PARKINSON DE COLOMBIA,805030698,CARRERA 36 No. 4-56,fparkinsoncolombia@hotmail.com
Valle del cauca,7600109782,fundacion pilsen wellness center,900718959,calle 5D # 38a - 35,pherrera@pilsenmh.org
Valle del cauca,7600107942,FUNDACION REINA ISABEL,900373079,CLL 5B # 43 -12,mlozano@fundacionreinaisabel.com
Valle del cauca,7600104699,FUNDACIÓN SALUVITÉ,805013881,Calle 5E 43 10,direccion.medica@saluvite.com
Valle del cauca,7600103373,FUNDACION SERVICIOS INTEGRALES PARA LA MUJER SI MUJER,890325039,CALLE 19N # 3N-50,directormedico@fundacionsimujer.org;npineda@fundacionsimujer.org
Valle del cauca,7600110100,fundación un nuevo latir,900842700,CALLE 11 A No. 65 A - 05 LIMONAR,funlatir@outlook.com
Valle del cauca,7600100678,FUNDACION UNION DE LUCHA CONTRA EL CANCER - UNICANCER,805007737,CL 5B # 29-01,gerencia@unicancercali.com
Valle del cauca,7600102870,FUNDACION VALLE DEL LILI,890324177,KR 98 # 18-49,habilitacion@fcvl.org
Valle del cauca,7600107874,FUNDACION VIVE LA VIDA,815003320,VIA CALI JAMUNDI CALLEJON CASCAJAL CASA NUMERO 3,fundacionvivelavida@hotmail.com
Valle del cauca,7600102239,FUNDALIVIO S.A.S,805019927,CL 19 # 5 N - 35 CS 801-706-707,fundalivio@fundalivio.com
Valle del cauca,7600107661,FUNDAR COLOMBIA,900315104,Carrera 115 #16 B 122,info@fundardecolombia.org
Valle del cauca,7600104931,FUNMEDICOS LTDA,805018311,CARRERA 40 N° 5A - 55,funmedicos@gmail.com
Valle del cauca,7600109806,FUXION 7 IPS SAS,900751018,km 12 via al mar vereda el saladito camino a nieves bajas villa brenda,fuxion7@hotmail.com
Valle del cauca,7600100354,GAMANUCLEAR LTDA,805017681,Avenida 2CN # 24N - 120,gamanuclear@hotmail.com
Valle del cauca,7600100880,GAR LTDA,805001115,Calle 5 No.97-71 Oficina 604B Unicentro - Oasis,ingazangen@yahoo.com
Valle del cauca,7600101801,GASTROENTEROLOGOS ASOCIADOS LTDA,805025043,CL 9C # 50-25 CS 304-303,gastroenterologos@hotmail.com
Valle del cauca,7600105793,GENOMICS S.A.S.,900023605,CARRERA 39 # 4-15,genomicssa@gmail.com
Valle del cauca,7600110873,GESTION MEDICA EN SALUD SAS,900435790,CRA 1 N. 47-32 PRIMER PISO BARRIO SALOMIA,mperez@gestionmedicaensalud.com
Valle del cauca,7600108891,Gestores profesionales de la salud ltda.,900490953,Calle 8 Norte No. 2N - 35 Oficina 523,gesprosaludltda@hotmail.com
Valle del cauca,7600100918,GRUPO CARDIOLOGICO DE OCCIDENTE LTDA.,800096895,CALLE 19N No. 5N-35 CONSULTORIO 406,claudiayaneth@cardioccidente.com-dianacarolinah@cardioccidente.com
Valle del cauca,7600107804,GRUPO DE ESTETICA DENTAL DEL VALLE S.A.S,900350240,CL 5 # 39-25,grupodeesteticadental@gmail.com
Valle del cauca,7600100309,GRUPO MEDICO ESPECIALIZADO AIREC,800075729,CL 5A 40 06,cpaezasistgerencia@airec.cogerencia@airec.co
Valle del cauca,7600111026,Grupo medico especializado hipnos vida SAS,900977400,kra 44# 5b-54,hypnos.sas2016@gmail.com
Valle del cauca,7600106446,GRUPO MEDICO EXCELLENCE S.A,900126941,Avenida san joaquin casa No 12,Clinicaexcellence@hotmail.com
Valle del cauca,7600102028,GRUPO MEDICO ODONTOLOGICO COLOMBIANO DE SALUD COLSALUD LTDA SEDE I,805003826,CL 57 # 1J-15,gerenciacolsaludltda@gmail.com
Valle del cauca,7600110040,Grupo Mentesana S.A.S,900706814,Carrera 127 #22-249,gerente@grupomentesana.com
Valle del cauca,7600108925,GRUPO MONTAÑO VALENCIA SAS,900564789,Cra. 5N No. 64 - 90,calima@odontologosdecolombia.com
Valle del cauca,7600108281,GRUPO ODONTOLOGICAS SAS,900334325,CRA 23 # T 25 - 18,cocprado@gmail.com
Valle del cauca,7600109605,Grupo Operador Clinico Hospitalario por Outsourcing S.A.S - G OCHO S.A.S,900612531,CARRERA 66# 9-20,administracion@ospedale.com.co
Valle del cauca,7600110508,GRUPO ORAL HOME S.A.,900219487,AVENIDA 1N #5N-55,oralhome@oralhome.com.co
Valle del cauca,7600111292,H & G MEDICA INTEGRAL SAS,901006705,CARRERA 37 No 5B3-10,ami.cali@outlook.com
Valle del cauca,7600110071,HAPPY CLINICAS ODONTOLOGICAS S.A.S,900549044,cra 46 Nº 43-69,escobar.mercadeo@gmail.com
Valle del cauca,7600108065,happy sonrisas s.a.s,900376913,cra 4N #72a-43,happysonrisas@gmail
Valle del cauca,7600110159,HEALTH SUPPLIERS SAS,900792558,CALLE 5 E # 42 A 15,gerente.cali@clinicalosrobles.com
Valle del cauca,7600107985,Helpharma S.A.,900277244,AVENIDA 4N 6N-67 OFICINA 412,mfernandez@helpharma.com
Valle del cauca,7600105416,HEMATO ONCOLOGOS S.A.,805017350,CL 5 B 5 No. 38-10,calidad@hematooncologos.com
Valle del cauca,7600103257,HISTOTECNOLOGOS SH LTDA,800246718,AVENIDA ESTACION 5CN 56 CONS 803,histotecnologosshltda@hotmail.com
Valle del cauca,7600108097,HOGAR MEDICO DEL VALLE S.A.S.,900405012,CARRERA 2 OESTE No. 13 - 96,hogarmedicodelvalle@hotmail.com
Valle del cauca,7600106039,HOLISTICA UNIDAD DE MEDICINA INTEGRAL,805010997,KR 29 5A-66,
Valle del cauca,7600103715,HOSPITAL DE SAN JUAN DE DIOS,890303841,CRA 4 # 17-67,hsanjuandedios@hospitaldesanjuandedios.org.co
Valle del cauca,7600103954,HOSPITAL DEPARTAMENTAL MARIO CORREA RENJIFO EMPRESA SOCIAL DEL ESTADO,890399047,Carrera 78 Oeste No 2A-00,hmacore@hospitalmariocorrea.org;calidadhospitalmariocorrea@gmail.com
Valle del cauca,7600103609,HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE E.S.E,890304155,CALLE 5 No. 80-00,ventanillaunica@psiquiatricocali.gov.co
Valle del cauca,7600105573,HOSPITAL EN CASA,805006389,CL 5 # 69-03 LOCAL 235 CENTRO COMERCIAL LIMONAR PREMIER,hospitalencasa@hospitalencasa.com.co
Valle del cauca,7600105115,HOSPITAL ISAIAS DUARTE CANCINO EMPRESA SOCIAL DEL ESTADO,805028530,CL 96 # 28 -E3 - 01,gerencia@hidc.gov.co
Valle del cauca,7600110137,Hospital Madre Laura,900687365,calle 5 E 43 05,director_juridico@amorinsa.com
Valle del cauca,7600110055,HOSPITAL ORTOPÉDICO S.A.S,900412444,CALLE 5 E no 42 10,gerenciacali@orthohand.net
Valle del cauca,7600103799,"Hospital Universitario del Valle ""Evaristo Garcia"" E.S.E.",890303461,Calle 5 No. 36-08,direcciongeneral@huv.gov.co
Valle del cauca,7600107320,HOSPITRAUMA LIMITADA,805002370,CL 5D NROS 38A - 35 TORRE 1 CONS. 840,financiero.hospitrauma@outlook.com
Valle del cauca,7600107882,HS MEDICAL SERVICES S.A.S.,900334561,CALLE 10 No. 30-32,hsmedsas@gmail.com
Valle del cauca,7600109291,HSE/Q OCUPACIONAL LIMITADA,900235365,CALLE 19 NORTE 5N-35 CONS 409,hseqocupacional@hotmail.com
Valle del cauca,7600102709,HUBERT RUIZ OPTICA LTDA,800096757,AV 8N # 18-36,ruizjhub@hotmail.com
Valle del cauca,7600106675,HUMAN FINE S.A.S.,900166682,carrera 43a # 5b-17,direcciongeneral@humanfine.com
Valle del cauca,7600107007,Human Technology ID LTDA,900083744,Cra 53 # 7 - 111,humantechid@gmail.com
Valle del cauca,7600107998,I.P.S. GRUPO ODONTOLOGICO JAIME BECSKY SOCIEDAD POR ACCIONES SIMPLIFICADA,805014208,CALLE 23 N 6 A 2 17 - 40,"info@jaimebecsky.com,ricana00@hotmail.com"
Valle del cauca,7600110555,I.P.S.CINES CENTRO INTERNACIONAL DE ESPECIALISTAS Y CIA LTDA,900933576,Av la estación Nº 5 B N 119,ipscinescali@gmail.com
Valle del cauca,7600107668,Imagenes Diagnosticas San Jose,900272615,Calle 5 Nro 36-08 Primer piso Imagenología de Cali - Barrio:San Fernando,eugenia.carreno@imagenesdx.com
Valle del cauca,7600103058,IMBANACO CLINICAS ODONTOLOGICAS S.A.S,800093418,CR 39 # 5-44 PISO 2,goargo1@msn.com
Valle del cauca,7600110152,Inmunolaboratories s.a.s,900833418,Calle 9 No. 56-76,inmunolabcali@gmail.com
Valle del cauca,7600109033,INNOVACION DENTAL CLINICAS ODONTOLOGICAS SAS,900435432,CL 75B 20 170 LC 82,innovaciondental@hotmail.com
Valle del cauca,7600108483,INSEMED S.A.S.,900482011,CALLE 15 No. 33 A 22,marta_murgueitio@hotmail.com
Valle del cauca,7600100816,INSTITUCION PRESTADORA DE SERVICIOS ODONTOLOGICOS I.P.S.O S.A.S,805001648,KR 43A #5C69,ipso@ipsodontologica.com
Valle del cauca,7600102214,INSTITUCION PRESTADORA DE SERVICIOS RADIOLOGIA ESPECIALIZADA S.A. IPS RAES S.A.,800049469,Avda. 5A Norte # 23N-26,radesltda@uniweb.net.co
Valle del cauca,7600108547,Institucion Universitaria Escuela Nacional del Deporte,805001868,Calle 9 No. 34 - 01,rectoria@endeporte.edu.co
Valle del cauca,7600110458,INSTITUTO DE CIRUGIA CARDIOVASCULAR COLMEX SAS,900900967,CL 18 NTE Nº 5AN - 38,mrenteria21@gmail.com
Valle del cauca,7600106878,INSTITUTO DE GENÉTICA MÉDICA DRA CAROLINA IZASA LTDA,900195639,AV 5 NORTE #20N-60 2 PISO,genetica.dime@yahoo.com
Valle del cauca,7600106054,Instituto Medico Cubano S A S,900015514,CALLE 5B 4 # 38-59,imcubano@hotmail.com
Valle del cauca,7600100165,Instituto ocular de occidente ltda,890326698,Avenida 8 norte # 23N 26,institutoocular@yahoo.com
Valle del cauca,7600105205,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,890303395,CL 5 B2 No 37A - 50,instituto@ciegosysordos.org.co
Valle del cauca,7600107783,Instituto Radiologico del Suroccidente SAS,900186318,CRA 43 No 5C-87,irscalisuro@gmail.com
Valle del cauca,7600109739,INTEGRAL SOLUTIONS SD SAS,900348830,CALLE 5 D # 38 A - 35 EDIFICIO VIDA CONSULTORIO 807,gdiaz@integralsolutionssd.com
Valle del cauca,7600103346,INTERFACE LTDA,805007949,CARRERA 38A 5A 49,marcoantoniovergara@hotmail.com
Valle del cauca,7600110509,INTERNATIONAL TELEMEDICAL SYSTEMS COLOMBIA S.A,900120195,CRA 41 # 5B-53,mediprosalud@itms.com.co
Valle del cauca,7600108205,Intersalud Ocupacional SAS,805017589,Avenida 7 Norte # 23n-27,jcifuentes@intersaludocupacional.com
Valle del cauca,7600110072,INVERSIONES A.E ODONTOLOGICAS S.A.S,900798987,CRA 5 Nº 9-33,escobar.mercadeo@gmail.com
Valle del cauca,7600106422,INVERSIONES CERCA CRC VALLE S.A,900117122,CALLE 52 No. 2B1 - 22,marlenro@gmail.com
Valle del cauca,7600105358,INVERSIONES CREAR RAMA S.A.,830010671,KR 35 # 90-67,
Valle del cauca,7600102599,INVERSIONES DAMA SALUD SAS,830108482,CRA 42 # 5-18,calisur@sonria.com.co
Valle del cauca,7600108819,Inversiones Duque Espinosa SAS,900520389,Cra. 81 No. 42 - 05,odontologosdecolombiacaney@hotmail.com
Valle del cauca,7600108799,Inversiones EJMON S.A.S,900517946,Carrera 37 Numero 34C 59,cali.sbolivar@clinicadrdental.com
Valle del cauca,7600107905,INVERSIONES GARCIA MUÑOZ IGM SAS,900357544,Calle 16 No. 73-70 Cali,gerencia@saludfisicaintegral.com
Valle del cauca,7600106897,INVERSIONES ISAZA Y OSORIO SCS,900120796,CL 9 # 42 - 156,gerencia@megalastra.com.co;departamentocalidad@megalastra.com.co
Valle del cauca,7600110095,INVERSIONES J.E ODONTOLOGICAS S.A.S,900621440,CRA 27 TR 103-47 LOCAL 04,escobar.mercadeo@gmail.com
Valle del cauca,7600108708,INVERSIONES JIMENEZ ORTIZ SAS,900456938,CALLE 44 No 12 E 41,cali.base@clinicadrdental.com
Valle del cauca,7600108304,INVERSIONES LAYTON TRASLAVIÑA SAS,900449827,CARRERA 1A 11 No. 61A - 137,cocchiminangos@gmail.com
Valle del cauca,7600109614,INVERSIONES MEDICAS VALLE SALUD SAS - CLINICA VALLE SALUD,900631361,AVENIDA 4 NORTE 14 N- 12,gerencia@vallesaludips.com
Valle del cauca,7600108376,INVERSIONES NELSON JAVIER MUÑOZ CANTILLO SAS,900461318,CRA 94 No. 4B 15 PISO 2,cocmelendez@gmail.com
Valle del cauca,7600110117,INVERSIONES SANCHEZ & SALCEDO S.A.S,900557256,CARRERA 42a Nº 5B - 86,inversionessanchezsalcedo@hotmail.com
Valle del cauca,7600108714,IPS CENTRO DE EXCELENCIA EN RIESGO INTEGRAL ORTOPEDICO - LOGISTICA MEDICA S.A.S.,900464965,CL 15 A # 103 - 20 / OFICINA 301 - Barrio:CIUDAD JARDÍN,gerencia@cerioips.com
Valle del cauca,7600107643,IPS CENTRO MEDICO JULIAN CORONEL S.A.S,900322705,Carrrera 59 # 1E- 21,administracion@juliancoronel.com
Valle del cauca,7600110235,"IPS COLON ""ODONTOLOGIA ESPECIALIZADA SAS""",900862626,Calle 15 33A-06,amynylogu@gmail.com
Valle del cauca,7600107513,IPS ESPECIALIZADA S.A.,900293923,KR 37 # 5b4-64,solicitudesadministrativasips@ipsespecializada.com.co liliana.guayara@ipsespecializada.com.co procedimientos@audifarma.com.co hernando.cortes@ipsespecializada.com.co calidad@ipsespecializada.com.co
Valle del cauca,7600109818,IPS FELIPE GUTIERREZ ZULUAGA ODONTOLOGIA INTEGRAL SOCIEDAD POR ACCIONES SIMPLIFICADA,900780211,Cra 100 5-169 CS. 602B,fgz@fgz.com.co
Valle del cauca,7600108742,IPS FICADES SAS,900215581,cra 63#9-103,auditoriaficades@gmail.com
Valle del cauca,7600110002,IPS HENRY TELLEZ MARTINEZ.SAS,900813702,CRA. 38A #5A-100 CONS. 226,henry.tellez@imbanaco.com.co
Valle del cauca,7600111053,IPS MEDILAB SAS,900981115,Cra 37 # 5b3-66,ipsmedilabsas@gmail.com
Valle del cauca,7600107047,IPS OCUPACIONAL SANTA CLARA S.A.S,900207684,CL 23 AN 2 N 75,calidad@santaclara.com.co
Valle del cauca,7600108838,IPS ODONTOLOGICA Y MEDICA ZAMUDIO S.A.S.,900540762,Carrera 44 # 5 A - 67 Barrio Tequendama,marcelazam16@msn.com
Valle del cauca,7600107651,IPS ODONTOSOAT SAS,900244701,Calle 5D 38A-35 Edificio Vida Cons 741 Torre A,odontosoat@gmail.com-la.chavez@unicieo.edu.co
Valle del cauca,7600110368,IPS PREVENTIVA FARALLONES SAS,900895359,Calle 9 C # 50 - 25,ipspreventivafarallonessas@gmail.com
Valle del cauca,7600108775,IPS SALUD OCUPACIONAL ASESORES SAS,900521335,calle 37N Av 3N - 95,ips.soa@hotmail.com
Valle del cauca,7600109622,IPS SAN RAFAEL ARCANGEL SARES S.A.S,900748542,AV 2C No. 23AN-79 BARRIO SAN VICENTE,saresenfermeras@yahoo.com
Valle del cauca,7600109738,ISAMI S.A.S,900757945,Carrera 44 # 5c52,ombcali@hotmail.com
Valle del cauca,7600107504,JeeS Clinicas Odontologicas S.A.S,900141080,Calle 19 Norte #2N-29 oficina 1002A,gerencia@jees.com.co
Valle del cauca,7600111083,JUAN FERNANDO RICARDO MORALES SAS,901052249,CALLE 5B3#38-44.CONSULTORIO 314 CENTRO DERMATOLOGICO DE CALI,juferimo78@hotmail.com
Valle del cauca,7600107934,KAMEX FISIOTERAPIA SAS,900358852,CALLE 33 B 12 A 04,info@kamex.com.co
Valle del cauca,7600110238,kardiup sas,900848933,calle 5 # 38 - 48,angieprieto12@gmail.com
Valle del cauca,7600110656,KINELIFE SAS,900947583,CALLE 60 No. 5n - 32,kinelifegerencia@gmail.com
Valle del cauca,7600107176,KINESIS DOLOR Y REHABILITACION S.A.S,830512203,AVENIDA 2CN # 24N-120 CONS. 602,kinesiscali@gmail.com
Valle del cauca,7600109595,La clínica sas,900398706,CRA 100 NUMERO 5-169/331 CONSULTORIO 304A,laclinicaunicali@hotmail.com
Valle del cauca,7600104893,LA OPTICA DEL NORTE LTDA,890307534,AV 6 # 20-52,rafaelgil06@hotmail.com
Valle del cauca,7600105879,LA OPTICA LIMITADA SEDE IMBANACO,800168722,Cra 38 Bis No. 5B3- Bis 11,rafaelgil06@hotmail.com
Valle del cauca,7600103398,LABORATORIO BIOIMAGEN SOCIEDAD LIMITADA,830016595,Avenida Roosevelt 42 -110,garantiadecalidad@bioimagen.com.co
Valle del cauca,7600108230,LABORATORIO CLINICO ACACIAS IPS SAS,900434749,CALLE 78 A # 27 B 10,amantoto@hotmail.com
Valle del cauca,7600110604,Laboratorio Clinico Bios S.A.S,900691622,Calle 18 N # 3 N 44,laboratoriobios@hotmail.com
Valle del cauca,7600100490,LABORATORIO CLINICO DE CITOLOGIA Y PATOLOGIA S.A.S.,890311431,CALLE 25 NORTE AV 2 - 65 LOCAL 505 Y 506,JUAN_CUERVO@SDMDIAGNOSTICO.COM
Valle del cauca,7600107211,LABORATORIO CLINICO ESPECIALIZADO NOHEMY CRUZ GOMEZ E.U.,900249465,AV 5A # 17N-98 LC 101,calidad@nohemylab.com
Valle del cauca,7600105186,Laboratorio Clìnico Òscar Collazos y Cìa,800200522,CARRERA 42 # 5B 53,mylabcollazos@hotmail.com
Valle del cauca,7600107304,LABORATORIO CLINICO SAN MARTIN JRA EU,900251642,CALLE 33D No 16A-50,laboratorioclinicosanmartin01@hotmail.com
Valle del cauca,7600101050,LABORATORIO DE MICROBIOLOGIA ALVAREZ MEDINA SAS,890308188,AV 2N # 24N-31,laboratorioalvarezmedina@gmail.com
Valle del cauca,7600109839,LABORATORIO LORENA VEJARANO SAS,900435146,CALLE 5 No. 37A 19 LOCAL 37A 27,sedeesensa@lorenavejarano.com
Valle del cauca,7600103416,LABORATORIO MEDICO DR. GUILLERMO MONTES Y CIA S.A.S,800177628,CALLE 7 # 29-55 CS 101 - 102 - 213,pilimontes@hotmail.com
Valle del cauca,7600107597,LABORATORIO MEDICO ECHAVARRIA SAS,890906793,Cl 23 C Norte 3A-35 Piso 2,gescalidad@labechavarria.com
Valle del cauca,7600101391,LABORATORIO MICROANALISIS INTEGRAL A. ESCOBAR CAMPO & ASOCIADOS S.A.S,800122543,AV 5A NORTE # 23N-52,calidad-microanalisis@hotmail.com
Valle del cauca,7600108814,LAFAM S.A.S,900407148,AVENIDA 5 A No. 21N-07,harold.rivera@lafam.com.co
Valle del cauca,7600104726,LASER DERMATOLOGICO IMBANACO S.A.,805011901,KR 39 No. 5A-91,amfrancop@imbanaco.com.co
Valle del cauca,7600107602,LASTRA I.P.S. E.U.,800106239,CRA 100 15A-61 LOCAL 300 CENTRO COMERCIAL AVENTURA,gerencia@megalastra.com.co
Valle del cauca,7600106844,LATIDOS,900136580,CALLE 7 NUMERO 29 - 51,latidosgc@hotmail.com
Valle del cauca,7600106388,LINDE COLOMBIA S.A,860005114,Calle 13 NRO. 33A 45,efrain.castillo@linde.com; diana.patricia.ospina@linde.com
Valle del cauca,7600110209,LOGROS IPS SAS,900856159,KILOMETRO 3 VIA A LA BUITRERA,logrosipssas@gmail.com
Valle del cauca,7600106892,LONGEVOS,900194473,CALLE 5 B 42 A 27,gerencia@longevos.com
Valle del cauca,7600105870,LUNGAVITA S.A,900036063,CARRERA 105 # 15 - 20 AV SAN JOAQUIN # 7,coordinacioncirugia@clinicalungavita.com
Valle del cauca,7600107391,M Y L MEDICAL PASS. DENTAL CLINIC LTDA.,805031351,CL 23N # 6AN-17 OF 602,mauricioroldanz@gmail.com
Valle del cauca,7600110918,Macro Optica S.A.S,900832563,Calle 14C No 25-16,macro.optica@hotmail.com
Valle del cauca,7600108631,MADRIGAL CARE SAS,900510159,CARRERA 43 A #5A-29,hogarmadrigal@hotmail.com
Valle del cauca,7600110494,Mahindra Sanación y Cura Medicinas Complementarias S.A.S,900743358,Cra 44 # 5A - 89,jujumed7@yahoo.com.mx
Valle del cauca,7600108055,MANAGEMENT AND RISK CONTROL SAS- MARC SAS,900345928,Carrera 43a # 5A 43,marc.sas.04@gmail.com
Valle del cauca,7600109619,MARGARITA CORTES MARTINEZ DIAGNOSTICOS PATOLOGICOS SAS,900734697,Kra 46 No. 9C-16 Consultorio 401 Ed. UNIR,mpatologia-2009@hotmail.com
Valle del cauca,7600106931,MARIA ISABEL MEJIA CENTRO DE REHABILITACION INTEGRAL S.A.S,900215708,Carrera 41 No.5C-90,mimdc77@yahoo.com
Valle del cauca,7600102006,MASTERSALUD TERAPIAS INTEGRADAS MYRIAM ARIAS SUAREZ,800193775,CALLE 24 NORTE # 5AN-47,gerencia@mastersalud.net
Valle del cauca,7600110326,MEDI-ALTERNA COLOMBIA SAS,900882604,CL 9 # 27-37,ipsvitalnatural@hotmail.com
Valle del cauca,7600107181,MEDICAL STETIC E.U.,900248231,CARRERA 28 NRO 5B-43 - Barrio:SA FERNANDO,medicalsteticips-cali@hotmail.com
Valle del cauca,7600110204,medical unit association s.a.s,900793034,cra 37 A 5B 5 53,sculptorlaser@yahoo.es
Valle del cauca,7600106709,MEDICAMENTOS ESPECIALIZADOS S.A.S,805030765,Cra 39 N° 8a - 09,mauricio.bonilla@medex.com.co
Valle del cauca,7600107378,MEDICARTE S.A.,900219866,CL 5E # 42-09,cherrera@medicarte.com.co
Valle del cauca,7600108060,MEDICINA DOMICILIARIA DE COLOMBIA S.A.S.,900348416,CR 66 # 9 10,medicinadomiciliaria.colombia@gmail.com
